YEAR;WEEK;START_DATE;MID_DATE;END_DATE;AGE;N_DEATH;FLAG
2019;18;2019-04-28;2019-05-01;2019-05-04;50-59;87;d
2019;18;2019-04-28;2019-05-01;2019-05-04;0-49;61;d
2019;19;2019-05-05;2019-05-08;2019-05-11;Total;1334;d
2019;19;2019-05-05;2019-05-08;2019-05-11;90+;300;d
2019;19;2019-05-05;2019-05-08;2019-05-11;80-89;430;d
2019;19;2019-05-05;2019-05-08;2019-05-11;70-79;291;d
2019;19;2019-05-05;2019-05-08;2019-05-11;60-69;179;d
2019;19;2019-05-05;2019-05-08;2019-05-11;50-59;79;d
2019;19;2019-05-05;2019-05-08;2019-05-11;0-49;55;d
2019;20;2019-05-12;2019-05-15;2019-05-18;Total;1312;d
2019;20;2019-05-12;2019-05-15;2019-05-18;90+;292;d
2019;20;2019-05-12;2019-05-15;2019-05-18;80-89;410;d
2019;20;2019-05-12;2019-05-15;2019-05-18;70-79;307;d
2019;20;2019-05-12;2019-05-15;2019-05-18;60-69;181;d
2019;20;2019-05-12;2019-05-15;2019-05-18;50-59;74;d
2019;20;2019-05-12;2019-05-15;2019-05-18;0-49;48;d
2019;21;2019-05-19;2019-05-22;2019-05-25;Total;1268;d
2019;21;2019-05-19;2019-05-22;2019-05-25;90+;294;d
2019;21;2019-05-19;2019-05-22;2019-05-25;80-89;404;d
2019;21;2019-05-19;2019-05-22;2019-05-25;70-79;290;d
2019;21;2019-05-19;2019-05-22;2019-05-25;60-69;146;d
2019;21;2019-05-19;2019-05-22;2019-05-25;50-59;77;d
2019;21;2019-05-19;2019-05-22;2019-05-25;0-49;57;d
2019;22;2019-05-26;2019-05-29;2019-06-01;Total;1225;d
2019;22;2019-05-26;2019-05-29;2019-06-01;90+;251;d
2019;22;2019-05-26;2019-05-29;2019-06-01;80-89;412;d
2019;22;2019-05-26;2019-05-29;2019-06-01;70-79;290;d
2019;22;2019-05-26;2019-05-29;2019-06-01;60-69;139;d
2019;22;2019-05-26;2019-05-29;2019-06-01;50-59;73;d
2019;22;2019-05-26;2019-05-29;2019-06-01;0-49;60;d
2019;23;2019-06-02;2019-06-05;2019-06-08;Total;1194;d
2019;23;2019-06-02;2019-06-05;2019-06-08;90+;259;d
2019;23;2019-06-02;2019-06-05;2019-06-08;80-89;382;d
2019;23;2019-06-02;2019-06-05;2019-06-08;70-79;277;d
2019;23;2019-06-02;2019-06-05;2019-06-08;60-69;145;d
2019;23;2019-06-02;2019-06-05;2019-06-08;50-59;70;d
2019;23;2019-06-02;2019-06-05;2019-06-08;0-49;61;d
2019;24;2019-06-09;2019-06-12;2019-06-15;Total;1240;d
2019;24;2019-06-09;2019-06-12;2019-06-15;90+;283;d
2019;24;2019-06-09;2019-06-12;2019-06-15;80-89;392;d
2019;24;2019-06-09;2019-06-12;2019-06-15;70-79;263;d
2019;24;2019-06-09;2019-06-12;2019-06-15;60-69;166;d
2019;24;2019-06-09;2019-06-12;2019-06-15;50-59;83;d
2019;24;2019-06-09;2019-06-12;2019-06-15;0-49;53;d
2019;25;2019-06-16;2019-06-19;2019-06-22;Total;1165;d
2019;25;2019-06-16;2019-06-19;2019-06-22;90+;228;d
2019;25;2019-06-16;2019-06-19;2019-06-22;80-89;395;d
2019;25;2019-06-16;2019-06-19;2019-06-22;70-79;256;d
2019;25;2019-06-16;2019-06-19;2019-06-22;60-69;168;d
2019;25;2019-06-16;2019-06-19;2019-06-22;50-59;64;d
2019;25;2019-06-16;2019-06-19;2019-06-22;0-49;54;d
2019;26;2019-06-23;2019-06-26;2019-06-29;Total;1224;d
2019;26;2019-06-23;2019-06-26;2019-06-29;90+;259;d
2019;26;2019-06-23;2019-06-26;2019-06-29;80-89;367;d
2019;26;2019-06-23;2019-06-26;2019-06-29;70-79;283;d
2019;26;2019-06-23;2019-06-26;2019-06-29;60-69;179;d
2019;26;2019-06-23;2019-06-26;2019-06-29;50-59;83;d
2019;26;2019-06-23;2019-06-26;2019-06-29;0-49;53;d
2019;27;2019-06-30;2019-07-03;2019-07-06;Total;1235;d
2019;27;2019-06-30;2019-07-03;2019-07-06;90+;290;d
2019;27;2019-06-30;2019-07-03;2019-07-06;80-89;349;d
2019;27;2019-06-30;2019-07-03;2019-07-06;70-79;270;d
2019;27;2019-06-30;2019-07-03;2019-07-06;60-69;190;d
2019;27;2019-06-30;2019-07-03;2019-07-06;50-59;77;d
2019;27;2019-06-30;2019-07-03;2019-07-06;0-49;59;d
2019;28;2019-07-07;2019-07-10;2019-07-13;Total;1223;d
2019;28;2019-07-07;2019-07-10;2019-07-13;90+;252;d
2019;28;2019-07-07;2019-07-10;2019-07-13;80-89;361;d
2019;28;2019-07-07;2019-07-10;2019-07-13;70-79;294;d
2019;28;2019-07-07;2019-07-10;2019-07-13;60-69;178;d
2019;28;2019-07-07;2019-07-10;2019-07-13;50-59;77;d
2019;28;2019-07-07;2019-07-10;2019-07-13;0-49;61;d
2019;29;2019-07-14;2019-07-17;2019-07-20;Total;1239;d
2019;29;2019-07-14;2019-07-17;2019-07-20;90+;243;d
2019;29;2019-07-14;2019-07-17;2019-07-20;80-89;380;d
2019;29;2019-07-14;2019-07-17;2019-07-20;70-79;297;d
2019;29;2019-07-14;2019-07-17;2019-07-20;60-69;190;d
2019;29;2019-07-14;2019-07-17;2019-07-20;50-59;74;d
2019;29;2019-07-14;2019-07-17;2019-07-20;0-49;55;d
2019;30;2019-07-21;2019-07-24;2019-07-27;Total;1193;d
2019;30;2019-07-21;2019-07-24;2019-07-27;90+;243;d
2019;30;2019-07-21;2019-07-24;2019-07-27;80-89;325;d
2019;30;2019-07-21;2019-07-24;2019-07-27;70-79;299;d
2019;30;2019-07-21;2019-07-24;2019-07-27;60-69;182;d
2019;30;2019-07-21;2019-07-24;2019-07-27;50-59;78;d
2019;30;2019-07-21;2019-07-24;2019-07-27;0-49;66;d
2019;31;2019-07-28;2019-07-31;2019-08-03;Total;1099;d
2019;31;2019-07-28;2019-07-31;2019-08-03;90+;201;d
2019;31;2019-07-28;2019-07-31;2019-08-03;80-89;349;d
2019;31;2019-07-28;2019-07-31;2019-08-03;70-79;258;d
2019;31;2019-07-28;2019-07-31;2019-08-03;60-69;171;d
2019;31;2019-07-28;2019-07-31;2019-08-03;50-59;71;d
2019;31;2019-07-28;2019-07-31;2019-08-03;0-49;49;d
2019;32;2019-08-04;2019-08-07;2019-08-10;Total;1163;d
2019;32;2019-08-04;2019-08-07;2019-08-10;90+;253;d
2019;32;2019-08-04;2019-08-07;2019-08-10;80-89;355;d
2019;32;2019-08-04;2019-08-07;2019-08-10;70-79;266;d
2019;32;2019-08-04;2019-08-07;2019-08-10;60-69;176;d
2019;32;2019-08-04;2019-08-07;2019-08-10;50-59;55;d
2019;32;2019-08-04;2019-08-07;2019-08-10;0-49;58;d
2019;33;2019-08-11;2019-08-14;2019-08-17;Total;1155;d
2019;33;2019-08-11;2019-08-14;2019-08-17;90+;230;d
2019;33;2019-08-11;2019-08-14;2019-08-17;80-89;355;d
2019;33;2019-08-11;2019-08-14;2019-08-17;70-79;264;d
2019;33;2019-08-11;2019-08-14;2019-08-17;60-69;187;d
2019;33;2019-08-11;2019-08-14;2019-08-17;50-59;65;d
2019;33;2019-08-11;2019-08-14;2019-08-17;0-49;54;d
2019;34;2019-08-18;2019-08-21;2019-08-24;Total;1113;d
2019;34;2019-08-18;2019-08-21;2019-08-24;90+;204;d
2019;34;2019-08-18;2019-08-21;2019-08-24;80-89;341;d
2019;34;2019-08-18;2019-08-21;2019-08-24;70-79;270;d
2019;34;2019-08-18;2019-08-21;2019-08-24;60-69;177;d
2019;34;2019-08-18;2019-08-21;2019-08-24;50-59;77;d
2019;34;2019-08-18;2019-08-21;2019-08-24;0-49;44;d
2019;35;2019-08-25;2019-08-28;2019-08-31;Total;1158;d
2019;35;2019-08-25;2019-08-28;2019-08-31;90+;236;d
2019;35;2019-08-25;2019-08-28;2019-08-31;80-89;362;d
2019;35;2019-08-25;2019-08-28;2019-08-31;70-79;278;d
2019;35;2019-08-25;2019-08-28;2019-08-31;60-69;171;d
2019;35;2019-08-25;2019-08-28;2019-08-31;50-59;65;d
2019;35;2019-08-25;2019-08-28;2019-08-31;0-49;46;d
2019;36;2019-09-01;2019-09-04;2019-09-07;Total;1190;d
2019;36;2019-09-01;2019-09-04;2019-09-07;90+;232;d
2019;36;2019-09-01;2019-09-04;2019-09-07;80-89;358;d
2019;36;2019-09-01;2019-09-04;2019-09-07;70-79;295;d
2019;36;2019-09-01;2019-09-04;2019-09-07;60-69;171;d
2019;36;2019-09-01;2019-09-04;2019-09-07;50-59;73;d
2019;36;2019-09-01;2019-09-04;2019-09-07;0-49;61;d
2019;37;2019-09-08;2019-09-11;2019-09-14;Total;1167;d
2019;37;2019-09-08;2019-09-11;2019-09-14;90+;229;d
2019;37;2019-09-08;2019-09-11;2019-09-14;80-89;349;d
2019;37;2019-09-08;2019-09-11;2019-09-14;70-79;291;d
2019;37;2019-09-08;2019-09-11;2019-09-14;60-69;165;d
2019;37;2019-09-08;2019-09-11;2019-09-14;50-59;76;d
2019;37;2019-09-08;2019-09-11;2019-09-14;0-49;57;d
2019;38;2019-09-15;2019-09-18;2019-09-21;Total;1196;d
2019;38;2019-09-15;2019-09-18;2019-09-21;90+;243;d
2019;38;2019-09-15;2019-09-18;2019-09-21;80-89;366;d
2019;38;2019-09-15;2019-09-18;2019-09-21;70-79;289;d
2019;38;2019-09-15;2019-09-18;2019-09-21;60-69;172;d
2019;38;2019-09-15;2019-09-18;2019-09-21;50-59;75;d
2019;38;2019-09-15;2019-09-18;2019-09-21;0-49;51;d
2019;39;2019-09-22;2019-09-25;2019-09-28;Total;1263;d
2019;39;2019-09-22;2019-09-25;2019-09-28;90+;267;d
2019;39;2019-09-22;2019-09-25;2019-09-28;80-89;404;d
2019;39;2019-09-22;2019-09-25;2019-09-28;70-79;286;d
2019;39;2019-09-22;2019-09-25;2019-09-28;60-69;157;d
2019;39;2019-09-22;2019-09-25;2019-09-28;50-59;88;d
2019;39;2019-09-22;2019-09-25;2019-09-28;0-49;61;d
2019;40;2019-09-29;2019-10-02;2019-10-05;Total;1280;d
2019;40;2019-09-29;2019-10-02;2019-10-05;90+;253;d
2019;40;2019-09-29;2019-10-02;2019-10-05;80-89;401;d
2019;40;2019-09-29;2019-10-02;2019-10-05;70-79;318;d
2019;40;2019-09-29;2019-10-02;2019-10-05;60-69;172;d
2019;40;2019-09-29;2019-10-02;2019-10-05;50-59;73;d
2019;40;2019-09-29;2019-10-02;2019-10-05;0-49;63;d
2019;41;2019-10-06;2019-10-09;2019-10-12;Total;1244;d
2019;41;2019-10-06;2019-10-09;2019-10-12;90+;235;d
2019;41;2019-10-06;2019-10-09;2019-10-12;80-89;399;d
2019;41;2019-10-06;2019-10-09;2019-10-12;70-79;294;d
2019;41;2019-10-06;2019-10-09;2019-10-12;60-69;173;d
2019;41;2019-10-06;2019-10-09;2019-10-12;50-59;77;d
2019;41;2019-10-06;2019-10-09;2019-10-12;0-49;66;d
2019;42;2019-10-13;2019-10-16;2019-10-19;Total;1359;d
2019;42;2019-10-13;2019-10-16;2019-10-19;90+;301;d
2019;42;2019-10-13;2019-10-16;2019-10-19;80-89;387;d
2019;42;2019-10-13;2019-10-16;2019-10-19;70-79;340;d
2019;42;2019-10-13;2019-10-16;2019-10-19;60-69;186;d
2019;42;2019-10-13;2019-10-16;2019-10-19;50-59;86;d
2019;42;2019-10-13;2019-10-16;2019-10-19;0-49;59;d
2019;43;2019-10-20;2019-10-23;2019-10-26;Total;1325;d
2019;43;2019-10-20;2019-10-23;2019-10-26;90+;304;d
2019;43;2019-10-20;2019-10-23;2019-10-26;80-89;407;d
2019;43;2019-10-20;2019-10-23;2019-10-26;70-79;289;d
2019;43;2019-10-20;2019-10-23;2019-10-26;60-69;183;d
2019;43;2019-10-20;2019-10-23;2019-10-26;50-59;78;d
2019;43;2019-10-20;2019-10-23;2019-10-26;0-49;64;d
2019;44;2019-10-27;2019-10-30;2019-11-02;Total;1278;d
2019;44;2019-10-27;2019-10-30;2019-11-02;90+;288;d
2019;44;2019-10-27;2019-10-30;2019-11-02;80-89;384;d
2019;44;2019-10-27;2019-10-30;2019-11-02;70-79;321;d
2019;44;2019-10-27;2019-10-30;2019-11-02;60-69;166;d
2019;44;2019-10-27;2019-10-30;2019-11-02;50-59;67;d
2019;44;2019-10-27;2019-10-30;2019-11-02;0-49;52;d
2019;45;2019-11-03;2019-11-06;2019-11-09;Total;1302;d
2019;45;2019-11-03;2019-11-06;2019-11-09;90+;279;d
2019;45;2019-11-03;2019-11-06;2019-11-09;80-89;396;d
2019;45;2019-11-03;2019-11-06;2019-11-09;70-79;292;d
2019;45;2019-11-03;2019-11-06;2019-11-09;60-69;187;d
2019;45;2019-11-03;2019-11-06;2019-11-09;50-59;83;d
2019;45;2019-11-03;2019-11-06;2019-11-09;0-49;65;d
2019;46;2019-11-10;2019-11-13;2019-11-16;Total;1323;d
2019;46;2019-11-10;2019-11-13;2019-11-16;90+;320;d
2019;46;2019-11-10;2019-11-13;2019-11-16;80-89;378;d
2019;46;2019-11-10;2019-11-13;2019-11-16;70-79;316;d
2019;46;2019-11-10;2019-11-13;2019-11-16;60-69;170;d
2019;46;2019-11-10;2019-11-13;2019-11-16;50-59;87;d
2019;46;2019-11-10;2019-11-13;2019-11-16;0-49;52;d
2019;47;2019-11-17;2019-11-20;2019-11-23;Total;1310;d
2019;47;2019-11-17;2019-11-20;2019-11-23;90+;312;d
2019;47;2019-11-17;2019-11-20;2019-11-23;80-89;398;d
2019;47;2019-11-17;2019-11-20;2019-11-23;70-79;267;d
2019;47;2019-11-17;2019-11-20;2019-11-23;60-69;190;d
2019;47;2019-11-17;2019-11-20;2019-11-23;50-59;83;d
2019;47;2019-11-17;2019-11-20;2019-11-23;0-49;60;d
2019;48;2019-11-24;2019-11-27;2019-11-30;Total;1298;d
2019;48;2019-11-24;2019-11-27;2019-11-30;90+;282;d
2019;48;2019-11-24;2019-11-27;2019-11-30;80-89;394;d
2019;48;2019-11-24;2019-11-27;2019-11-30;70-79;287;d
2019;48;2019-11-24;2019-11-27;2019-11-30;60-69;193;d
2019;48;2019-11-24;2019-11-27;2019-11-30;50-59;81;d
2019;48;2019-11-24;2019-11-27;2019-11-30;0-49;61;d
2019;49;2019-12-01;2019-12-04;2019-12-07;Total;1390;d
2019;49;2019-12-01;2019-12-04;2019-12-07;90+;288;d
2019;49;2019-12-01;2019-12-04;2019-12-07;80-89;443;d
2019;49;2019-12-01;2019-12-04;2019-12-07;70-79;324;d
2019;49;2019-12-01;2019-12-04;2019-12-07;60-69;197;d
2019;49;2019-12-01;2019-12-04;2019-12-07;50-59;85;d
2019;49;2019-12-01;2019-12-04;2019-12-07;0-49;53;d
2019;50;2019-12-08;2019-12-11;2019-12-14;Total;1297;d
2019;50;2019-12-08;2019-12-11;2019-12-14;90+;318;d
2019;50;2019-12-08;2019-12-11;2019-12-14;80-89;404;d
2019;50;2019-12-08;2019-12-11;2019-12-14;70-79;283;d
2019;50;2019-12-08;2019-12-11;2019-12-14;60-69;172;d
2019;50;2019-12-08;2019-12-11;2019-12-14;50-59;76;d
2019;50;2019-12-08;2019-12-11;2019-12-14;0-49;44;d
2019;51;2019-12-15;2019-12-18;2019-12-21;Total;1337;d
2019;51;2019-12-15;2019-12-18;2019-12-21;90+;292;d
2019;51;2019-12-15;2019-12-18;2019-12-21;80-89;441;d
2019;51;2019-12-15;2019-12-18;2019-12-21;70-79;294;d
2019;51;2019-12-15;2019-12-18;2019-12-21;60-69;170;d
2019;51;2019-12-15;2019-12-18;2019-12-21;50-59;79;d
2019;51;2019-12-15;2019-12-18;2019-12-21;0-49;61;d
2019;52;2019-12-22;2019-12-25;2019-12-28;Total;1403;d
2019;52;2019-12-22;2019-12-25;2019-12-28;90+;332;d
2019;52;2019-12-22;2019-12-25;2019-12-28;80-89;434;d
2019;52;2019-12-22;2019-12-25;2019-12-28;70-79;338;d
2019;52;2019-12-22;2019-12-25;2019-12-28;60-69;172;d
2019;52;2019-12-22;2019-12-25;2019-12-28;50-59;70;d
2019;52;2019-12-22;2019-12-25;2019-12-28;0-49;57;d
2020;1;2019-12-29;2020-01-01;2020-01-04;Total;1470;p
2020;1;2019-12-29;2020-01-01;2020-01-04;90+;325;p
2020;1;2019-12-29;2020-01-01;2020-01-04;80-89;460;p
2020;1;2019-12-29;2020-01-01;2020-01-04;70-79;350;p
2020;1;2019-12-29;2020-01-01;2020-01-04;60-69;195;p
2020;1;2019-12-29;2020-01-01;2020-01-04;50-59;80;p
2020;1;2019-12-29;2020-01-01;2020-01-04;0-49;65;p
2020;2;2020-01-05;2020-01-08;2020-01-11;Total;1500;p
2020;2;2020-01-05;2020-01-08;2020-01-11;90+;355;p
2020;2;2020-01-05;2020-01-08;2020-01-11;80-89;445;p
2020;2;2020-01-05;2020-01-08;2020-01-11;70-79;345;p
2020;2;2020-01-05;2020-01-08;2020-01-11;60-69;215;p
2020;2;2020-01-05;2020-01-08;2020-01-11;50-59;85;p
2020;2;2020-01-05;2020-01-08;2020-01-11;0-49;55;p
2020;3;2020-01-12;2020-01-15;2020-01-18;Total;1480;p
2020;3;2020-01-12;2020-01-15;2020-01-18;90+;350;p
2020;3;2020-01-12;2020-01-15;2020-01-18;80-89;455;p
2020;3;2020-01-12;2020-01-15;2020-01-18;70-79;330;p
2020;3;2020-01-12;2020-01-15;2020-01-18;60-69;190;p
2020;3;2020-01-12;2020-01-15;2020-01-18;50-59;100;p
2020;3;2020-01-12;2020-01-15;2020-01-18;0-49;55;p
2020;4;2020-01-19;2020-01-22;2020-01-25;Total;1505;p
2020;4;2020-01-19;2020-01-22;2020-01-25;90+;325;p
2020;4;2020-01-19;2020-01-22;2020-01-25;80-89;455;p
2020;4;2020-01-19;2020-01-22;2020-01-25;70-79;325;p
2020;4;2020-01-19;2020-01-22;2020-01-25;60-69;235;p
2020;4;2020-01-19;2020-01-22;2020-01-25;50-59;95;p
2020;4;2020-01-19;2020-01-22;2020-01-25;0-49;65;p
2020;5;2020-01-26;2020-01-29;2020-02-01;Total;1440;p
2020;5;2020-01-26;2020-01-29;2020-02-01;90+;325;p
2020;5;2020-01-26;2020-01-29;2020-02-01;80-89;445;p
2020;5;2020-01-26;2020-01-29;2020-02-01;70-79;325;p
2020;5;2020-01-26;2020-01-29;2020-02-01;60-69;205;p
2020;5;2020-01-26;2020-01-29;2020-02-01;50-59;95;p
2020;5;2020-01-26;2020-01-29;2020-02-01;0-49;50;p
2020;6;2020-02-02;2020-02-05;2020-02-08;Total;1490;p
2020;6;2020-02-02;2020-02-05;2020-02-08;90+;315;p
2020;6;2020-02-02;2020-02-05;2020-02-08;80-89;475;p
2020;6;2020-02-02;2020-02-05;2020-02-08;70-79;330;p
2020;6;2020-02-02;2020-02-05;2020-02-08;60-69;235;p
2020;6;2020-02-02;2020-02-05;2020-02-08;50-59;85;p
2020;6;2020-02-02;2020-02-05;2020-02-08;0-49;55;p
2020;7;2020-02-09;2020-02-12;2020-02-15;Total;1390;p
2020;7;2020-02-09;2020-02-12;2020-02-15;90+;290;p
2020;7;2020-02-09;2020-02-12;2020-02-15;80-89;455;p
2020;7;2020-02-09;2020-02-12;2020-02-15;70-79;310;p
2020;7;2020-02-09;2020-02-12;2020-02-15;60-69;180;p
2020;7;2020-02-09;2020-02-12;2020-02-15;50-59;85;p
2020;7;2020-02-09;2020-02-12;2020-02-15;0-49;70;p
2020;8;2020-02-16;2020-02-19;2020-02-22;Total;1365;p
2020;8;2020-02-16;2020-02-19;2020-02-22;90+;320;p
2020;8;2020-02-16;2020-02-19;2020-02-22;80-89;435;p
2020;8;2020-02-16;2020-02-19;2020-02-22;70-79;330;p
2020;8;2020-02-16;2020-02-19;2020-02-22;60-69;170;p
2020;8;2020-02-16;2020-02-19;2020-02-22;50-59;65;p
2020;8;2020-02-16;2020-02-19;2020-02-22;0-49;50;p
2020;9;2020-02-23;2020-02-26;2020-02-29;Total;1480;p
2020;9;2020-02-23;2020-02-26;2020-02-29;90+;300;p
2020;9;2020-02-23;2020-02-26;2020-02-29;80-89;485;p
2020;9;2020-02-23;2020-02-26;2020-02-29;70-79;340;p
2020;9;2020-02-23;2020-02-26;2020-02-29;60-69;190;p
2020;9;2020-02-23;2020-02-26;2020-02-29;50-59;95;p
2020;9;2020-02-23;2020-02-26;2020-02-29;0-49;70;p
2020;10;2020-03-01;2020-03-04;2020-03-07;Total;1385;p
2020;10;2020-03-01;2020-03-04;2020-03-07;90+;300;p
2020;10;2020-03-01;2020-03-04;2020-03-07;80-89;405;p
2020;10;2020-03-01;2020-03-04;2020-03-07;70-79;320;p
2020;10;2020-03-01;2020-03-04;2020-03-07;60-69;220;p
2020;10;2020-03-01;2020-03-04;2020-03-07;50-59;85;p
2020;10;2020-03-01;2020-03-04;2020-03-07;0-49;55;p
2020;11;2020-03-08;2020-03-11;2020-03-14;Total;1370;p
2020;11;2020-03-08;2020-03-11;2020-03-14;90+;270;p
2020;11;2020-03-08;2020-03-11;2020-03-14;80-89;420;p
2020;11;2020-03-08;2020-03-11;2020-03-14;70-79;350;p
2020;11;2020-03-08;2020-03-11;2020-03-14;60-69;185;p
2020;11;2020-03-08;2020-03-11;2020-03-14;50-59;75;p
2020;11;2020-03-08;2020-03-11;2020-03-14;0-49;70;p
2020;12;2020-03-15;2020-03-18;2020-03-21;Total;1370;p
2020;12;2020-03-15;2020-03-18;2020-03-21;90+;285;p
2020;12;2020-03-15;2020-03-18;2020-03-21;80-89;430;p
2020;12;2020-03-15;2020-03-18;2020-03-21;70-79;340;p
2020;12;2020-03-15;2020-03-18;2020-03-21;60-69;185;p
2020;12;2020-03-15;2020-03-18;2020-03-21;50-59;75;p
2020;12;2020-03-15;2020-03-18;2020-03-21;0-49;55;p
2020;13;2020-03-22;2020-03-25;2020-03-28;Total;1495;p
2020;13;2020-03-22;2020-03-25;2020-03-28;90+;330;p
2020;13;2020-03-22;2020-03-25;2020-03-28;80-89;480;p
2020;13;2020-03-22;2020-03-25;2020-03-28;70-79;330;p
2020;13;2020-03-22;2020-03-25;2020-03-28;60-69;230;p
2020;13;2020-03-22;2020-03-25;2020-03-28;50-59;75;p
2020;13;2020-03-22;2020-03-25;2020-03-28;0-49;50;p
2020;14;2020-03-29;2020-04-01;2020-04-04;Total;1525;p
2020;14;2020-03-29;2020-04-01;2020-04-04;90+;335;p
2020;14;2020-03-29;2020-04-01;2020-04-04;80-89;525;p
2020;14;2020-03-29;2020-04-01;2020-04-04;70-79;325;p
2020;14;2020-03-29;2020-04-01;2020-04-04;60-69;205;p
2020;14;2020-03-29;2020-04-01;2020-04-04;50-59;80;p
2020;14;2020-03-29;2020-04-01;2020-04-04;0-49;55;p
2020;15;2020-04-05;2020-04-08;2020-04-11;Total;1760;p
2020;15;2020-04-05;2020-04-08;2020-04-11;90+;440;p
2020;15;2020-04-05;2020-04-08;2020-04-11;80-89;605;p
2020;15;2020-04-05;2020-04-08;2020-04-11;70-79;390;p
2020;15;2020-04-05;2020-04-08;2020-04-11;60-69;205;p
2020;15;2020-04-05;2020-04-08;2020-04-11;50-59;60;p
2020;15;2020-04-05;2020-04-08;2020-04-11;0-49;60;p
2020;16;2020-04-12;2020-04-15;2020-04-18;Total;1855;p
2020;16;2020-04-12;2020-04-15;2020-04-18;90+;490;p
2020;16;2020-04-12;2020-04-15;2020-04-18;80-89;635;p
2020;16;2020-04-12;2020-04-15;2020-04-18;70-79;375;p
2020;16;2020-04-12;2020-04-15;2020-04-18;60-69;210;p
2020;16;2020-04-12;2020-04-15;2020-04-18;50-59;70;p
2020;16;2020-04-12;2020-04-15;2020-04-18;0-49;75;p
2020;17;2020-04-19;2020-04-22;2020-04-25;Total;2015;p
2020;17;2020-04-19;2020-04-22;2020-04-25;90+;555;p
2020;17;2020-04-19;2020-04-22;2020-04-25;80-89;690;p
2020;17;2020-04-19;2020-04-22;2020-04-25;70-79;410;p
2020;17;2020-04-19;2020-04-22;2020-04-25;60-69;225;p
2020;17;2020-04-19;2020-04-22;2020-04-25;50-59;80;p
2020;17;2020-04-19;2020-04-22;2020-04-25;0-49;60;p
2020;18;2020-04-26;2020-04-29;2020-05-02;Total;2055;p
2020;18;2020-04-26;2020-04-29;2020-05-02;90+;555;p
2020;18;2020-04-26;2020-04-29;2020-05-02;80-89;715;p
2020;18;2020-04-26;2020-04-29;2020-05-02;70-79;395;p
2020;18;2020-04-26;2020-04-29;2020-05-02;60-69;230;p
2020;18;2020-04-26;2020-04-29;2020-05-02;50-59;100;p
2020;18;2020-04-26;2020-04-29;2020-05-02;0-49;65;p
2020;19;2020-05-03;2020-05-06;2020-05-09;Total;1880;p
2020;19;2020-05-03;2020-05-06;2020-05-09;90+;490;p
2020;19;2020-05-03;2020-05-06;2020-05-09;80-89;640;p
2020;19;2020-05-03;2020-05-06;2020-05-09;70-79;385;p
2020;19;2020-05-03;2020-05-06;2020-05-09;60-69;200;p
2020;19;2020-05-03;2020-05-06;2020-05-09;50-59;90;p
2020;19;2020-05-03;2020-05-06;2020-05-09;0-49;70;p
2020;20;2020-05-10;2020-05-13;2020-05-16;Total;1680;p
2020;20;2020-05-10;2020-05-13;2020-05-16;90+;430;p
2020;20;2020-05-10;2020-05-13;2020-05-16;80-89;555;p
2020;20;2020-05-10;2020-05-13;2020-05-16;70-79;390;p
2020;20;2020-05-10;2020-05-13;2020-05-16;60-69;180;p
2020;20;2020-05-10;2020-05-13;2020-05-16;50-59;70;p
2020;20;2020-05-10;2020-05-13;2020-05-16;0-49;60;p
2020;21;2020-05-17;2020-05-20;2020-05-23;Total;1605;p
2020;21;2020-05-17;2020-05-20;2020-05-23;90+;360;p
2020;21;2020-05-17;2020-05-20;2020-05-23;80-89;535;p
2020;21;2020-05-17;2020-05-20;2020-05-23;70-79;330;p
2020;21;2020-05-17;2020-05-20;2020-05-23;60-69;220;p
2020;21;2020-05-17;2020-05-20;2020-05-23;50-59;100;p
2020;21;2020-05-17;2020-05-20;2020-05-23;0-49;55;p
2020;22;2020-05-24;2020-05-27;2020-05-30;Total;1690;p
2020;22;2020-05-24;2020-05-27;2020-05-30;90+;390;p
2020;22;2020-05-24;2020-05-27;2020-05-30;80-89;545;p
2020;22;2020-05-24;2020-05-27;2020-05-30;70-79;370;p
2020;22;2020-05-24;2020-05-27;2020-05-30;60-69;240;p
2020;22;2020-05-24;2020-05-27;2020-05-30;50-59;80;p
2020;22;2020-05-24;2020-05-27;2020-05-30;0-49;70;p
2020;23;2020-05-31;2020-06-03;2020-06-06;Total;1375;p
2020;23;2020-05-31;2020-06-03;2020-06-06;90+;305;p
2020;23;2020-05-31;2020-06-03;2020-06-06;80-89;425;p
2020;23;2020-05-31;2020-06-03;2020-06-06;70-79;295;p
2020;23;2020-05-31;2020-06-03;2020-06-06;60-69;210;p
2020;23;2020-05-31;2020-06-03;2020-06-06;50-59;90;p
2020;23;2020-05-31;2020-06-03;2020-06-06;0-49;60;p
2020;24;2020-06-07;2020-06-10;2020-06-13;Total;1230;p
2020;24;2020-06-07;2020-06-10;2020-06-13;90+;245;p
2020;24;2020-06-07;2020-06-10;2020-06-13;80-89;385;p
2020;24;2020-06-07;2020-06-10;2020-06-13;70-79;280;p
2020;24;2020-06-07;2020-06-10;2020-06-13;60-69;175;p
2020;24;2020-06-07;2020-06-10;2020-06-13;50-59;90;p
2020;24;2020-06-07;2020-06-10;2020-06-13;0-49;55;p
2020;25;2020-06-14;2020-06-17;2020-06-20;Total;1240;p
2020;25;2020-06-14;2020-06-17;2020-06-20;90+;255;p
2020;25;2020-06-14;2020-06-17;2020-06-20;80-89;365;p
2020;25;2020-06-14;2020-06-17;2020-06-20;70-79;290;p
