YEAR;WEEK;START_DATE;MID_DATE;END_DATE;SEX;N_DEATH;FLAG
2020;14;2020-03-29;2020-04-01;2020-04-04;Hommes;755;p
2020;14;2020-03-29;2020-04-01;2020-04-04;Femmes;770;p
2020;15;2020-04-05;2020-04-08;2020-04-11;Total;1760;p
2020;15;2020-04-05;2020-04-08;2020-04-11;Hommes;830;p
2020;15;2020-04-05;2020-04-08;2020-04-11;Femmes;930;p
2020;16;2020-04-12;2020-04-15;2020-04-18;Total;1855;p
2020;16;2020-04-12;2020-04-15;2020-04-18;Hommes;860;p
2020;16;2020-04-12;2020-04-15;2020-04-18;Femmes;990;p
2020;17;2020-04-19;2020-04-22;2020-04-25;Total;2015;p
2020;17;2020-04-19;2020-04-22;2020-04-25;Hommes;950;p
2020;17;2020-04-19;2020-04-22;2020-04-25;Femmes;1065;p
2020;18;2020-04-26;2020-04-29;2020-05-02;Total;2055;p
2020;18;2020-04-26;2020-04-29;2020-05-02;Hommes;950;p
2020;18;2020-04-26;2020-04-29;2020-05-02;Femmes;1110;p
2020;19;2020-05-03;2020-05-06;2020-05-09;Total;1880;p
2020;19;2020-05-03;2020-05-06;2020-05-09;Hommes;905;p
2020;19;2020-05-03;2020-05-06;2020-05-09;Femmes;975;p
2020;20;2020-05-10;2020-05-13;2020-05-16;Total;1680;p
2020;20;2020-05-10;2020-05-13;2020-05-16;Hommes;790;p
2020;20;2020-05-10;2020-05-13;2020-05-16;Femmes;890;p
2020;21;2020-05-17;2020-05-20;2020-05-23;Total;1605;p
2020;21;2020-05-17;2020-05-20;2020-05-23;Hommes;795;p
2020;21;2020-05-17;2020-05-20;2020-05-23;Femmes;810;p
2020;22;2020-05-24;2020-05-27;2020-05-30;Total;1690;p
2020;22;2020-05-24;2020-05-27;2020-05-30;Hommes;830;p
2020;22;2020-05-24;2020-05-27;2020-05-30;Femmes;860;p
2020;23;2020-05-31;2020-06-03;2020-06-06;Total;1375;p
2020;23;2020-05-31;2020-06-03;2020-06-06;Hommes;640;p
2020;23;2020-05-31;2020-06-03;2020-06-06;Femmes;735;p
2020;24;2020-06-07;2020-06-10;2020-06-13;Total;1230;p
2020;24;2020-06-07;2020-06-10;2020-06-13;Hommes;625;p
2020;24;2020-06-07;2020-06-10;2020-06-13;Femmes;600;p
2020;25;2020-06-14;2020-06-17;2020-06-20;Total;1240;p
2020;25;2020-06-14;2020-06-17;2020-06-20;Hommes;630;p
2020;25;2020-06-14;2020-06-17;2020-06-20;Femmes;610;p
2020;26;2020-06-21;2020-06-24;2020-06-27;Total;1225;p
2020;26;2020-06-21;2020-06-24;2020-06-27;Hommes;640;p
2020;26;2020-06-21;2020-06-24;2020-06-27;Femmes;585;p
2020;27;2020-06-28;2020-07-01;2020-07-04;Total;1120;p
2020;27;2020-06-28;2020-07-01;2020-07-04;Hommes;595;p
2020;27;2020-06-28;2020-07-01;2020-07-04;Femmes;525;p
2020;28;2020-07-05;2020-07-08;2020-07-11;Total;1245;p
2020;28;2020-07-05;2020-07-08;2020-07-11;Hommes;630;p
2020;28;2020-07-05;2020-07-08;2020-07-11;Femmes;615;p
2020;29;2020-07-12;2020-07-15;2020-07-18;Total;1165;p
2020;29;2020-07-12;2020-07-15;2020-07-18;Hommes;575;p
2020;29;2020-07-12;2020-07-15;2020-07-18;Femmes;585;p
2020;30;2020-07-19;2020-07-22;2020-07-25;Total;1140;p
2020;30;2020-07-19;2020-07-22;2020-07-25;Hommes;590;p
2020;30;2020-07-19;2020-07-22;2020-07-25;Femmes;550;p
2020;31;2020-07-26;2020-07-29;2020-08-01;Total;1155;p
2020;31;2020-07-26;2020-07-29;2020-08-01;Hommes;615;p
2020;31;2020-07-26;2020-07-29;2020-08-01;Femmes;540;p
2020;32;2020-08-02;2020-08-05;2020-08-08;Total;1225;p
2020;32;2020-08-02;2020-08-05;2020-08-08;Hommes;570;p
2020;32;2020-08-02;2020-08-05;2020-08-08;Femmes;660;p
2020;33;2020-08-09;2020-08-12;2020-08-15;Total;1195;p
2020;33;2020-08-09;2020-08-12;2020-08-15;Hommes;590;p
2020;33;2020-08-09;2020-08-12;2020-08-15;Femmes;610;p
2020;34;2020-08-16;2020-08-19;2020-08-22;Total;1150;p
2020;34;2020-08-16;2020-08-19;2020-08-22;Hommes;595;p
2020;34;2020-08-16;2020-08-19;2020-08-22;Femmes;560;p
2020;35;2020-08-23;2020-08-26;2020-08-29;Total;1240;p
2020;35;2020-08-23;2020-08-26;2020-08-29;Hommes;615;p
2020;35;2020-08-23;2020-08-26;2020-08-29;Femmes;625;p
2020;36;2020-08-30;2020-09-02;2020-09-05;Total;1205;p
2020;36;2020-08-30;2020-09-02;2020-09-05;Hommes;650;p
2020;36;2020-08-30;2020-09-02;2020-09-05;Femmes;550;p
2020;37;2020-09-06;2020-09-09;2020-09-12;Total;1180;p
2020;37;2020-09-06;2020-09-09;2020-09-12;Hommes;605;p
2020;37;2020-09-06;2020-09-09;2020-09-12;Femmes;575;p
2020;38;2020-09-13;2020-09-16;2020-09-19;Total;1265;p
2020;38;2020-09-13;2020-09-16;2020-09-19;Hommes;635;p
2020;38;2020-09-13;2020-09-16;2020-09-19;Femmes;630;p
2020;39;2020-09-20;2020-09-23;2020-09-26;Total;1335;p
2020;39;2020-09-20;2020-09-23;2020-09-26;Hommes;695;p
2020;39;2020-09-20;2020-09-23;2020-09-26;Femmes;640;p
2020;40;2020-09-27;2020-09-30;2020-10-03;Total;1320;p
2020;40;2020-09-27;2020-09-30;2020-10-03;Hommes;675;p
2020;40;2020-09-27;2020-09-30;2020-10-03;Femmes;640;p
2020;41;2020-10-04;2020-10-07;2020-10-10;Total;1405;p
2020;41;2020-10-04;2020-10-07;2020-10-10;Hommes;690;p
2020;41;2020-10-04;2020-10-07;2020-10-10;Femmes;715;p
2020;42;2020-10-11;2020-10-14;2020-10-17;Total;1325;p
2020;42;2020-10-11;2020-10-14;2020-10-17;Hommes;665;p
2020;42;2020-10-11;2020-10-14;2020-10-17;Femmes;660;p
2020;43;2020-10-18;2020-10-21;2020-10-24;Total;1310;p
2020;43;2020-10-18;2020-10-21;2020-10-24;Hommes;650;p
2020;43;2020-10-18;2020-10-21;2020-10-24;Femmes;660;p
2020;44;2020-10-25;2020-10-28;2020-10-31;Total;1390;p
2020;44;2020-10-25;2020-10-28;2020-10-31;Hommes;720;p
2020;44;2020-10-25;2020-10-28;2020-10-31;Femmes;665;p
2020;45;2020-11-01;2020-11-04;2020-11-07;Total;1445;p
2020;45;2020-11-01;2020-11-04;2020-11-07;Hommes;735;p
2020;45;2020-11-01;2020-11-04;2020-11-07;Femmes;710;p
2020;46;2020-11-08;2020-11-11;2020-11-14;Total;1465;p
2020;46;2020-11-08;2020-11-11;2020-11-14;Hommes;730;p
2020;46;2020-11-08;2020-11-11;2020-11-14;Femmes;735;p
2020;47;2020-11-15;2020-11-18;2020-11-21;Total;1370;p
2020;47;2020-11-15;2020-11-18;2020-11-21;Hommes;700;p
2020;47;2020-11-15;2020-11-18;2020-11-21;Femmes;670;p
2020;48;2020-11-22;2020-11-25;2020-11-28;Total;1480;p
2020;48;2020-11-22;2020-11-25;2020-11-28;Hommes;755;p
2020;48;2020-11-22;2020-11-25;2020-11-28;Femmes;720;p
2020;49;2020-11-29;2020-12-02;2020-12-05;Total;1495;p
2020;49;2020-11-29;2020-12-02;2020-12-05;Hommes;745;p
2020;49;2020-11-29;2020-12-02;2020-12-05;Femmes;755;p
2020;50;2020-12-06;2020-12-09;2020-12-12;Total;1485;p
2020;50;2020-12-06;2020-12-09;2020-12-12;Hommes;740;p
2020;50;2020-12-06;2020-12-09;2020-12-12;Femmes;745;p
2020;51;2020-12-13;2020-12-16;2020-12-19;Total;1525;p
2020;51;2020-12-13;2020-12-16;2020-12-19;Hommes;785;p
2020;51;2020-12-13;2020-12-16;2020-12-19;Femmes;740;p
2020;52;2020-12-20;2020-12-23;2020-12-26;Total;1565;p
2020;52;2020-12-20;2020-12-23;2020-12-26;Hommes;765;p
2020;52;2020-12-20;2020-12-23;2020-12-26;Femmes;800;p
2020;53;2020-12-27;2020-12-30;2021-01-02;Total;1545;p
2020;53;2020-12-27;2020-12-30;2021-01-02;Hommes;770;p
2020;53;2020-12-27;2020-12-30;2021-01-02;Femmes;770;p
2021;1;2021-01-03;2021-01-06;2021-01-09;Total;1690;p
2021;1;2021-01-03;2021-01-06;2021-01-09;Hommes;850;p
2021;1;2021-01-03;2021-01-06;2021-01-09;Femmes;840;p
2021;2;2021-01-10;2021-01-13;2021-01-16;Total;1640;p
2021;2;2021-01-10;2021-01-13;2021-01-16;Hommes;805;p
2021;2;2021-01-10;2021-01-13;2021-01-16;Femmes;835;p
2021;3;2021-01-17;2021-01-20;2021-01-23;Total;1565;p
2021;3;2021-01-17;2021-01-20;2021-01-23;Hommes;780;p
2021;3;2021-01-17;2021-01-20;2021-01-23;Femmes;780;p
2021;4;2021-01-24;2021-01-27;2021-01-30;Total;1505;p
2021;4;2021-01-24;2021-01-27;2021-01-30;Hommes;805;p
2021;4;2021-01-24;2021-01-27;2021-01-30;Femmes;705;p
2021;5;2021-01-31;2021-02-03;2021-02-06;Total;1590;p
2021;5;2021-01-31;2021-02-03;2021-02-06;Hommes;785;p
2021;5;2021-01-31;2021-02-03;2021-02-06;Femmes;800;p
2021;6;2021-02-07;2021-02-10;2021-02-13;Total;1390;p
2021;6;2021-02-07;2021-02-10;2021-02-13;Hommes;730;p
2021;6;2021-02-07;2021-02-10;2021-02-13;Femmes;660;p
2021;7;2021-02-14;2021-02-17;2021-02-20;Total;1395;p
2021;7;2021-02-14;2021-02-17;2021-02-20;Hommes;720;p
2021;7;2021-02-14;2021-02-17;2021-02-20;Femmes;675;p
2021;8;2021-02-21;2021-02-24;2021-02-27;Total;1355;p
2021;8;2021-02-21;2021-02-24;2021-02-27;Hommes;675;p
2021;8;2021-02-21;2021-02-24;2021-02-27;Femmes;680;p
2021;9;2021-02-28;2021-03-03;2021-03-06;Total;1330;p
2021;9;2021-02-28;2021-03-03;2021-03-06;Hommes;700;p
2021;9;2021-02-28;2021-03-03;2021-03-06;Femmes;635;p
2021;10;2021-03-07;2021-03-10;2021-03-13;Total;1285;p
2021;10;2021-03-07;2021-03-10;2021-03-13;Hommes;625;p
2021;10;2021-03-07;2021-03-10;2021-03-13;Femmes;660;p
2021;11;2021-03-14;2021-03-17;2021-03-20;Total;1325;p
2021;11;2021-03-14;2021-03-17;2021-03-20;Hommes;655;p
2021;11;2021-03-14;2021-03-17;2021-03-20;Femmes;670;p
2021;12;2021-03-21;2021-03-24;2021-03-27;Total;1265;p
2021;12;2021-03-21;2021-03-24;2021-03-27;Hommes;610;p
2021;12;2021-03-21;2021-03-24;2021-03-27;Femmes;655;p
2021;13;2021-03-28;2021-03-31;2021-04-03;Total;1295;p
2021;13;2021-03-28;2021-03-31;2021-04-03;Hommes;685;p
2021;13;2021-03-28;2021-03-31;2021-04-03;Femmes;610;p
2021;14;2021-04-04;2021-04-07;2021-04-10;Total;1350;p
2021;14;2021-04-04;2021-04-07;2021-04-10;Hommes;715;p
2021;14;2021-04-04;2021-04-07;2021-04-10;Femmes;635;p
2021;15;2021-04-11;2021-04-14;2021-04-17;Total;1320;p
2021;15;2021-04-11;2021-04-14;2021-04-17;Hommes;690;p
2021;15;2021-04-11;2021-04-14;2021-04-17;Femmes;630;p
2021;16;2021-04-18;2021-04-21;2021-04-24;Total;1290;p
2021;16;2021-04-18;2021-04-21;2021-04-24;Hommes;695;p
2021;16;2021-04-18;2021-04-21;2021-04-24;Femmes;595;p
2021;17;2021-04-25;2021-04-28;2021-05-01;Total;1295;p
2021;17;2021-04-25;2021-04-28;2021-05-01;Hommes;630;p
2021;17;2021-04-25;2021-04-28;2021-05-01;Femmes;665;p
2021;18;2021-05-02;2021-05-05;2021-05-08;Total;1290;p
2021;18;2021-05-02;2021-05-05;2021-05-08;Hommes;670;p
2021;18;2021-05-02;2021-05-05;2021-05-08;Femmes;620;p
2021;19;2021-05-09;2021-05-12;2021-05-15;Total;1265;p
2021;19;2021-05-09;2021-05-12;2021-05-15;Hommes;665;p
2021;19;2021-05-09;2021-05-12;2021-05-15;Femmes;605;p
2021;20;2021-05-16;2021-05-19;2021-05-22;Total;1305;p
2021;20;2021-05-16;2021-05-19;2021-05-22;Hommes;660;p
2021;20;2021-05-16;2021-05-19;2021-05-22;Femmes;645;p
2021;21;2021-05-23;2021-05-26;2021-05-29;Total;1175;p
2021;21;2021-05-23;2021-05-26;2021-05-29;Hommes;600;p
2021;21;2021-05-23;2021-05-26;2021-05-29;Femmes;570;p
2021;22;2021-05-30;2021-06-02;2021-06-05;Total;1210;p
2021;22;2021-05-30;2021-06-02;2021-06-05;Hommes;605;p
2021;22;2021-05-30;2021-06-02;2021-06-05;Femmes;600;p
2021;23;2021-06-06;2021-06-09;2021-06-12;Total;1190;p
2021;23;2021-06-06;2021-06-09;2021-06-12;Hommes;625;p
2021;23;2021-06-06;2021-06-09;2021-06-12;Femmes;560;p
2021;24;2021-06-13;2021-06-16;2021-06-19;Total;1245;p
2021;24;2021-06-13;2021-06-16;2021-06-19;Hommes;640;p
2021;24;2021-06-13;2021-06-16;2021-06-19;Femmes;605;p
2021;25;2021-06-20;2021-06-23;2021-06-26;Total;1210;p
2021;25;2021-06-20;2021-06-23;2021-06-26;Hommes;630;p
2021;25;2021-06-20;2021-06-23;2021-06-26;Femmes;580;p
2021;26;2021-06-27;2021-06-30;2021-07-03;Total;1210;p
2021;26;2021-06-27;2021-06-30;2021-07-03;Hommes;645;p
2021;26;2021-06-27;2021-06-30;2021-07-03;Femmes;565;p
2021;27;2021-07-04;2021-07-07;2021-07-10;Total;1170;p
2021;27;2021-07-04;2021-07-07;2021-07-10;Hommes;595;p
2021;27;2021-07-04;2021-07-07;2021-07-10;Femmes;575;p
2021;28;2021-07-11;2021-07-14;2021-07-17;Total;1240;p
2021;28;2021-07-11;2021-07-14;2021-07-17;Hommes;600;p
2021;28;2021-07-11;2021-07-14;2021-07-17;Femmes;640;p
2021;29;2021-07-18;2021-07-21;2021-07-24;Total;1225;p
2021;29;2021-07-18;2021-07-21;2021-07-24;Hommes;615;p
2021;29;2021-07-18;2021-07-21;2021-07-24;Femmes;610;p
2021;30;2021-07-25;2021-07-28;2021-07-31;Total;1260;p
2021;30;2021-07-25;2021-07-28;2021-07-31;Hommes;615;p
2021;30;2021-07-25;2021-07-28;2021-07-31;Femmes;645;p
2021;31;2021-08-01;2021-08-04;2021-08-07;Total;1260;p
2021;31;2021-08-01;2021-08-04;2021-08-07;Hommes;615;p
2021;31;2021-08-01;2021-08-04;2021-08-07;Femmes;645;p
2021;32;2021-08-08;2021-08-11;2021-08-14;Total;1210;p
2021;32;2021-08-08;2021-08-11;2021-08-14;Hommes;635;p
2021;32;2021-08-08;2021-08-11;2021-08-14;Femmes;575;p
2021;33;2021-08-15;2021-08-18;2021-08-21;Total;1315;p
2021;33;2021-08-15;2021-08-18;2021-08-21;Hommes;640;p
2021;33;2021-08-15;2021-08-18;2021-08-21;Femmes;670;p
2021;34;2021-08-22;2021-08-25;2021-08-28;Total;1165;p
2021;34;2021-08-22;2021-08-25;2021-08-28;Hommes;615;p
2021;34;2021-08-22;2021-08-25;2021-08-28;Femmes;550;p
2021;35;2021-08-29;2021-09-01;2021-09-04;Total;1300;p
2021;35;2021-08-29;2021-09-01;2021-09-04;Hommes;645;p
2021;35;2021-08-29;2021-09-01;2021-09-04;Femmes;655;p
2021;36;2021-09-05;2021-09-08;2021-09-11;Total;1330;p
2021;36;2021-09-05;2021-09-08;2021-09-11;Hommes;670;p
2021;36;2021-09-05;2021-09-08;2021-09-11;Femmes;660;p
2021;37;2021-09-12;2021-09-15;2021-09-18;Total;1335;p
2021;37;2021-09-12;2021-09-15;2021-09-18;Hommes;675;p
2021;37;2021-09-12;2021-09-15;2021-09-18;Femmes;660;p
2021;38;2021-09-19;2021-09-22;2021-09-25;Total;1250;p
2021;38;2021-09-19;2021-09-22;2021-09-25;Hommes;630;p
2021;38;2021-09-19;2021-09-22;2021-09-25;Femmes;620;p
2021;39;2021-09-26;2021-09-29;2021-10-02;Total;1280;p
2021;39;2021-09-26;2021-09-29;2021-10-02;Hommes;660;p
2021;39;2021-09-26;2021-09-29;2021-10-02;Femmes;620;p
2021;40;2021-10-03;2021-10-06;2021-10-09;Total;1320;p
2021;40;2021-10-03;2021-10-06;2021-10-09;Hommes;660;p
2021;40;2021-10-03;2021-10-06;2021-10-09;Femmes;665;p
2021;41;2021-10-10;2021-10-13;2021-10-16;Total;1445;p
2021;41;2021-10-10;2021-10-13;2021-10-16;Hommes;750;p
2021;41;2021-10-10;2021-10-13;2021-10-16;Femmes;690;p
2021;42;2021-10-17;2021-10-20;2021-10-23;Total;1335;p
2021;42;2021-10-17;2021-10-20;2021-10-23;Hommes;670;p
2021;42;2021-10-17;2021-10-20;2021-10-23;Femmes;660;p
2021;43;2021-10-24;2021-10-27;2021-10-30;Total;1315;p
2021;43;2021-10-24;2021-10-27;2021-10-30;Hommes;645;p
2021;43;2021-10-24;2021-10-27;2021-10-30;Femmes;670;p
2021;44;2021-10-31;2021-11-03;2021-11-06;Total;1430;p
2021;44;2021-10-31;2021-11-03;2021-11-06;Hommes;685;p
2021;44;2021-10-31;2021-11-03;2021-11-06;Femmes;745;p
2021;45;2021-11-07;2021-11-10;2021-11-13;Total;1425;p
2021;45;2021-11-07;2021-11-10;2021-11-13;Hommes;695;p
2021;45;2021-11-07;2021-11-10;2021-11-13;Femmes;725;p
2021;46;2021-11-14;2021-11-17;2021-11-20;Total;1440;p
2021;46;2021-11-14;2021-11-17;2021-11-20;Hommes;720;p
2021;46;2021-11-14;2021-11-17;2021-11-20;Femmes;720;p
2021;47;2021-11-21;2021-11-24;2021-11-27;Total;1375;p
2021;47;2021-11-21;2021-11-24;2021-11-27;Hommes;665;p
2021;47;2021-11-21;2021-11-24;2021-11-27;Femmes;710;p
2021;48;2021-11-28;2021-12-01;2021-12-04;Total;1410;p
2021;48;2021-11-28;2021-12-01;2021-12-04;Hommes;725;p
2021;48;2021-11-28;2021-12-01;2021-12-04;Femmes;685;p
2021;49;2021-12-05;2021-12-08;2021-12-11;Total;1425;p
2021;49;2021-12-05;2021-12-08;2021-12-11;Hommes;730;p
2021;49;2021-12-05;2021-12-08;2021-12-11;Femmes;695;p
2021;50;2021-12-12;2021-12-15;2021-12-18;Total;1470;p
2021;50;2021-12-12;2021-12-15;2021-12-18;Hommes;710;p
2021;50;2021-12-12;2021-12-15;2021-12-18;Femmes;760;p
2021;51;2021-12-19;2021-12-22;2021-12-25;Total;1480;p
2021;51;2021-12-19;2021-12-22;2021-12-25;Hommes;745;p
2021;51;2021-12-19;2021-12-22;2021-12-25;Femmes;735;p
2021;52;2021-12-26;2021-12-29;2022-01-01;Total;1530;p
2021;52;2021-12-26;2021-12-29;2022-01-01;Hommes;775;p
2021;52;2021-12-26;2021-12-29;2022-01-01;Femmes;755;p
2022;1;2022-01-02;2022-01-05;2022-01-08;Total;1715;p
2022;1;2022-01-02;2022-01-05;2022-01-08;Hommes;845;p
2022;1;2022-01-02;2022-01-05;2022-01-08;Femmes;870;p
2022;2;2022-01-09;2022-01-12;2022-01-15;Total;1910;p
2022;2;2022-01-09;2022-01-12;2022-01-15;Hommes;1005;p
2022;2;2022-01-09;2022-01-12;2022-01-15;Femmes;905;p
2022;3;2022-01-16;2022-01-19;2022-01-22;Total;1990;p
2022;3;2022-01-16;2022-01-19;2022-01-22;Hommes;1010;p
2022;3;2022-01-16;2022-01-19;2022-01-22;Femmes;980;p
2022;4;2022-01-23;2022-01-26;2022-01-29;Total;1855;p
2022;4;2022-01-23;2022-01-26;2022-01-29;Hommes;975;p
2022;4;2022-01-23;2022-01-26;2022-01-29;Femmes;880;p
2022;5;2022-01-30;2022-02-02;2022-02-05;Total;1720;p
2022;5;2022-01-30;2022-02-02;2022-02-05;Hommes;870;p
2022;5;2022-01-30;2022-02-02;2022-02-05;Femmes;850;p
2022;6;2022-02-06;2022-02-09;2022-02-12;Total;1585;p
2022;6;2022-02-06;2022-02-09;2022-02-12;Hommes;830;p
2022;6;2022-02-06;2022-02-09;2022-02-12;Femmes;755;p
2022;7;2022-02-13;2022-02-16;2022-02-19;Total;1460;p
2022;7;2022-02-13;2022-02-16;2022-02-19;Hommes;755;p
2022;7;2022-02-13;2022-02-16;2022-02-19;Femmes;710;p
2022;8;2022-02-20;2022-02-23;2022-02-26;Total;1430;p
2022;8;2022-02-20;2022-02-23;2022-02-26;Hommes;730;p
2022;8;2022-02-20;2022-02-23;2022-02-26;Femmes;700;p
2022;9;2022-02-27;2022-03-02;2022-03-05;Total;1395;p
2022;9;2022-02-27;2022-03-02;2022-03-05;Hommes;730;p
2022;9;2022-02-27;2022-03-02;2022-03-05;Femmes;665;p
2022;10;2022-03-06;2022-03-09;2022-03-12;Total;1370;p
2022;10;2022-03-06;2022-03-09;2022-03-12;Hommes;705;p
2022;10;2022-03-06;2022-03-09;2022-03-12;Femmes;665;p
2022;11;2022-03-13;2022-03-16;2022-03-19;Total;1335;p
2022;11;2022-03-13;2022-03-16;2022-03-19;Hommes;685;p
2022;11;2022-03-13;2022-03-16;2022-03-19;Femmes;650;p
2022;12;2022-03-20;2022-03-23;2022-03-26;Total;1335;p
2022;12;2022-03-20;2022-03-23;2022-03-26;Hommes;630;p
2022;12;2022-03-20;2022-03-23;2022-03-26;Femmes;700;p
2022;13;2022-03-27;2022-03-30;2022-04-02;Total;1345;p
2022;13;2022-03-27;2022-03-30;2022-04-02;Hommes;705;p
2022;13;2022-03-27;2022-03-30;2022-04-02;Femmes;635;p
2022;14;2022-04-03;2022-04-06;2022-04-09;Total;1420;p
2022;14;2022-04-03;2022-04-06;2022-04-09;Hommes;720;p
2022;14;2022-04-03;2022-04-06;2022-04-09;Femmes;705;p
2022;15;2022-04-10;2022-04-13;2022-04-16;Total;1420;p
2022;15;2022-04-10;2022-04-13;2022-04-16;Hommes;715;p
2022;15;2022-04-10;2022-04-13;2022-04-16;Femmes;705;p
2022;16;2022-04-17;2022-04-20;2022-04-23;Total;1435;p
2022;16;2022-04-17;2022-04-20;2022-04-23;Hommes;755;p
2022;16;2022-04-17;2022-04-20;2022-04-23;Femmes;680;p
2022;17;2022-04-24;2022-04-27;2022-04-30;Total;1350;p
2022;17;2022-04-24;2022-04-27;2022-04-30;Hommes;690;p
2022;17;2022-04-24;2022-04-27;2022-04-30;Femmes;660;p
2022;18;2022-05-01;2022-05-04;2022-05-07;Total;1340;p
2022;18;2022-05-01;2022-05-04;2022-05-07;Hommes;635;p
2022;18;2022-05-01;2022-05-04;2022-05-07;Femmes;705;p
2022;19;2022-05-08;2022-05-11;2022-05-14;Total;1495;p
2022;19;2022-05-08;2022-05-11;2022-05-14;Hommes;750;p
2022;19;2022-05-08;2022-05-11;2022-05-14;Femmes;740;p
2022;20;2022-05-15;2022-05-18;2022-05-21;Total;1385;p
2022;20;2022-05-15;2022-05-18;2022-05-21;Hommes;705;p
2022;20;2022-05-15;2022-05-18;2022-05-21;Femmes;680;p
2022;21;2022-05-22;2022-05-25;2022-05-28;Total;1320;p
2022;21;2022-05-22;2022-05-25;2022-05-28;Hommes;655;p
2022;21;2022-05-22;2022-05-25;2022-05-28;Femmes;665;p
2022;22;2022-05-29;2022-06-01;2022-06-04;Total;1205;p
2022;22;2022-05-29;2022-06-01;2022-06-04;Hommes;610;p
2022;22;2022-05-29;2022-06-01;2022-06-04;Femmes;595;p
